"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2022,202201,1152815,2022000692454,26275.6,2022011528151,360342,1,1,26275.6,2,2,1,38,1,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,1153138,2022000701365,31917.6,2022011531381,210042,1,1,31917.6,1,0,2,52,1,1,100,0,0,6,64,1,10,44000,1,11
2022,202201,1153138,2022000701365,31917.6,2022011531381,210042,1,2,44168.8,1,0,1,58,1,1,100,0,0,10,101,1,10,70000,1,11
2022,202201,1153138,2022000701365,31917.6,2022011531381,210042,1,3,48843.6,0,0,2,21,6,1,100,0,0,7,71,1,10,2500,1,11
2022,202201,1153460,2022000709114,26275.6,2022011534601,201342,1,1,26275.6,1,0,1,39,3,1,100,0,0,7,71,1,10,70000,1,11
2022,202201,1153621,2022000713007,5480.8,2022011536211,240242,1,1,5480.8,0,0,1,29,6,1,100,0,0,6,63,1,10,19200,1,11
2022,202201,1153621,2022000713007,5480.8,2022011536211,240242,1,2,3546.4,0,0,1,41,6,1,100,0,0,10,101,1,10,69000,1,11
2022,202201,1153944,2022000721933,43524.0,2022011539441,390042,1,1,43524.0,1,0,2,56,1,1,100,0,0,6,64,1,12,14000,1,11
2022,202201,1154105,2022000726439,43524.0,2022011541051,60042,1,2,35464.0,1,0,1,42,1,1,100,0,0,6,63,1,10,32000,1,11
2022,202201,1154266,2022000730327,10961.6,2022011542661,60042,1,1,11122.8,0,0,1,34,6,1,100,0,0,6,64,1,10,60000,1,11
2022,202201,1154427,2022000734398,40461.2,2022011544271,322442,1,1,40461.2,1,0,2,62,3,2,200,0,0,11,114,1,10,73000,1,11
2022,202201,1154427,2022000734398,40461.2,2022011544271,322442,1,2,42234.4,0,0,2,37,6,2,200,0,0,11,114,1,10,48900,1,11
2022,202201,1154750,2022000743343,5480.8,2022011547501,30042,1,1,5480.8,0,0,2,59,1,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,1155072,2022000752224,13057.2,2022011550721,180742,1,1,13057.2,0,0,2,58,1,1,100,0,0,8,81,1,10,55000,1,11
2022,202201,1155072,2022000752224,13057.2,2022011550721,180742,1,2,13218.4,0,0,1,61,1,1,100,0,0,10,101,1,10,30200,1,11
2022,202201,1155233,2022000756281,11122.8,2022011552331,180642,1,1,10961.6,2,0,2,56,1,1,100,0,0,11,114,1,10,30000,1,11
2022,202201,1155233,2022000756281,11122.8,2022011552331,180642,1,2,16281.2,2,0,1,53,1,1,100,0,0,11,116,1,10,30000,1,11
2022,202201,1155395,2022000760638,4836.0,2022011553951,140042,1,1,4836.0,0,0,2,30,6,1,100,0,0,6,63,1,10,21000,1,11
2022,202201,1155556,2022000764583,3062.8,2022011555561,20042,1,1,2901.6,0,0,1,62,4,1,100,0,0,6,63,1,10,45000,1,11
2022,202201,1155556,2022000764583,3062.8,2022011555561,20042,1,2,2418.0,0,0,2,64,4,1,100,0,0,6,63,1,10,51000,1,11
2022,202201,1155717,2022000769069,103974.0,2022011557171,70142,1,1,103974.0,0,0,1,62,1,1,100,0,0,6,63,1,10,80000,1,13
2022,202201,1155717,2022000769069,103974.0,2022011557171,70142,1,2,76247.6,0,0,2,62,1,1,100,0,0,5,50,1,10,30000,1,11
2022,202201,1155878,2022000773567,27887.6,2022011558781,180342,1,1,28048.8,0,0,1,52,1,1,100,0,0,8,81,1,10,50000,1,11
2022,202201,1156039,2022000777692,3707.6,2022011560391,380042,1,2,2579.2,5,2,1,30,1,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,1156523,2022000791171,15958.8,2022011565231,331342,1,1,16120.0,1,0,1,59,1,1,100,0,0,10,101,1,10,72000,1,11
2022,202201,1156523,2022000791171,15958.8,2022011565231,331342,1,3,20956.0,0,0,1,25,6,7,700,1,100,8,81,1,10,50000,1,11
2022,202201,1156684,2022000795196,7415.2,2022011566841,201242,1,2,7415.2,0,0,2,65,1,1,100,0,0,11,114,1,10,96000,1,11
2022,202201,1156845,2022000799777,24986.0,2022011568451,301242,1,3,32401.2,0,0,2,18,6,1,100,0,0,6,63,1,10,1000,1,11
2022,202201,1157007,2022000804608,12412.4,2022011570071,350342,1,1,12412.4,0,0,2,54,6,1,100,0,0,11,114,1,10,75000,1,11
2022,202201,1157168,2022000808930,11767.6,2022011571681,201242,1,1,11767.6,0,0,1,57,4,1,100,0,0,6,63,1,10,106000,1,11
2022,202201,1157329,2022000813012,6609.2,2022011573291,180342,1,1,6609.2,0,0,2,24,6,1,100,0,0,10,101,1,10,57000,1,11
2022,202201,1157329,2022000813012,6609.2,2022011573291,180342,1,2,18215.6,1,0,1,51,4,1,100,0,0,10,101,1,10,126000,1,11
2022,202201,1157490,2022000817437,25469.6,2022011574901,230242,1,1,25469.6,0,0,2,51,1,1,100,0,0,8,81,1,10,0,1,11
2022,202201,1157490,2022000817437,25469.6,2022011574901,230242,1,2,29177.2,0,0,1,53,1,1,100,0,0,10,101,1,10,20000,1,11
2022,202201,1157813,2022000826638,5642.0,2022011578131,380042,1,2,4513.6,2,0,1,55,1,1,100,0,0,6,63,1,10,90000,2,20
2022,202201,1157813,2022000826638,5642.0,2022011578131,380042,1,3,4191.2,0,0,1,23,6,1,100,0,0,6,63,1,10,55000,1,11
2022,202201,1157813,2022000826638,5642.0,2022011578131,380042,1,4,4352.4,0,0,1,18,6,1,100,0,0,6,61,1,10,4000,1,11
2022,202201,1158135,2022000834727,22406.8,2022011581351,180342,1,2,23535.2,0,0,2,57,1,1,100,0,0,10,101,1,10,130000,1,11
2022,202201,1158619,2022000846764,4513.6,2022011586191,151142,1,1,4513.6,2,1,1,37,1,1,100,0,0,10,101,1,10,105000,1,11
2022,202201,1158619,2022000846764,4513.6,2022011586191,151142,1,2,4513.6,2,1,2,36,1,1,100,0,0,8,81,1,10,58000,1,11
2022,202201,1159102,2022000859624,4191.2,2022011591021,20042,1,1,4030.0,2,1,2,38,6,1,100,0,0,7,71,1,10,12000,1,11
2022,202201,1159586,2022000873964,5158.4,2022011595861,270342,1,1,5158.4,0,0,2,55,4,1,100,0,0,8,81,1,10,33000,1,11
2022,202201,1159586,2022000873964,5158.4,2022011595861,270342,1,2,4836.0,0,0,1,57,4,1,100,0,0,6,63,1,10,42000,1,11
2022,202201,1160069,2022000886810,7415.2,2022011600691,180642,1,2,7898.8,0,0,1,32,6,1,100,0,0,10,101,1,10,10000,1,11
2022,202201,1160231,2022000891205,17087.2,2022011602311,280342,1,2,11928.8,0,0,2,62,1,1,100,0,0,6,63,1,12,37000,1,11
2022,202201,1160392,2022000895237,17732.0,2022011603921,11142,1,1,17570.8,0,0,1,30,1,1,100,0,0,10,101,1,10,60000,1,11
2022,202201,1160392,2022000895237,17732.0,2022011603921,11142,1,2,18376.8,0,0,2,32,1,1,100,0,0,11,114,1,10,53000,1,11
2022,202201,1160553,2022000899498,39977.6,2022011605531,301442,1,1,39977.6,2,0,1,52,1,1,100,0,0,6,63,1,10,80000,1,11
2022,202201,1160553,2022000899498,39977.6,2022011605531,301442,1,2,43524.0,2,0,2,50,1,1,100,0,0,6,63,1,10,80000,1,11
2022,202201,1160553,2022000899498,39977.6,2022011605531,301442,1,3,54163.2,0,0,1,24,6,1,100,0,0,10,101,1,10,73000,1,11
2022,202201,1160714,2022000903552,31111.6,2022011607141,270142,1,1,31111.6,0,0,2,34,6,1,100,0,0,7,71,1,10,36000,1,11
2022,202201,1161359,2022000920386,11928.8,2022011613591,151242,1,2,10961.6,0,0,2,65,1,1,100,0,0,8,81,1,10,15600,1,11
2022,202201,1161520,2022000924875,13218.4,2022011615201,350442,1,1,13218.4,2,0,1,50,1,8,816,0,0,8,81,1,10,71000,1,11
2022,202201,1161520,2022000924875,13218.4,2022011615201,350442,1,2,19344.0,2,0,2,49,1,1,100,0,0,8,81,1,10,29400,1,11
2022,202201,1161520,2022000924875,13218.4,2022011615201,350442,1,3,22568.0,0,0,2,19,6,8,816,0,0,7,71,1,10,21300,1,11
2022,202201,1161520,2022000924875,13218.4,2022011615201,350442,1,4,22406.8,0,0,2,18,6,8,816,0,0,5,50,1,10,11300,1,11
2022,202201,1162004,2022000938559,43040.4,2022011620041,322542,1,3,30789.2,0,0,1,31,3,7,700,2,200,0,2,1,10,53000,1,11
2022,202201,1162165,2022000943158,12090.0,2022011621651,201242,1,2,10478.0,0,0,2,63,1,1,100,0,0,7,71,1,10,0,1,11
2022,202201,1162165,2022000943158,12090.0,2022011621651,201242,1,3,10961.6,0,0,1,62,1,1,100,0,0,6,65,1,10,100000,1,11
2022,202201,1162326,2022000947944,1450.8,2022011623261,230142,1,1,1450.8,3,0,2,44,1,1,100,0,0,11,114,1,10,69000,1,11
2022,202201,1162326,2022000947944,1450.8,2022011623261,230142,1,2,3224.0,3,0,1,46,1,1,100,0,0,7,71,1,10,40000,1,11
2022,202201,1162487,2022000952161,73507.2,2022011624871,230242,1,1,73507.2,3,1,2,31,6,1,100,0,0,6,64,1,10,21000,1,11
2022,202201,1162649,2022000956417,17732.0,2022011626491,301442,1,1,17570.8,0,0,1,45,1,1,100,0,0,8,81,1,10,47000,1,11
2022,202201,1162649,2022000956417,17732.0,2022011626491,301442,1,2,25953.2,0,0,2,54,1,2,200,0,0,7,71,1,10,30000,1,11
2022,202201,1162810,2022000960817,14024.4,2022011628101,201242,1,1,14024.4,1,0,2,55,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,1162810,2022000960817,14024.4,2022011628101,201242,1,2,14669.2,1,0,1,56,1,1,100,0,0,10,101,1,10,69000,1,11
2022,202201,1162971,2022000964599,1128.4,2022011629711,110042,1,1,1128.4,0,0,1,58,6,8,826,4,498,11,114,1,10,85000,1,11
2022,202201,1162971,2022000964599,1128.4,2022011629711,110042,1,2,3707.6,0,0,1,53,6,1,100,0,0,11,114,1,10,160000,1,11
2022,202201,1163132,2022000969297,30950.4,2022011631321,170142,1,1,30950.4,2,1,1,43,4,1,100,0,0,11,116,1,10,50000,1,11
2022,202201,1163132,2022000969297,30950.4,2022011631321,170142,1,2,37559.6,2,1,2,46,6,1,100,0,0,11,114,1,10,14000,1,11
2022,202201,1163293,2022000973535,13863.2,2022011632931,100042,1,1,13863.2,0,0,1,52,4,1,100,0,0,6,63,1,10,62000,1,11
2022,202201,1163455,2022000978274,13379.6,2022011634551,250042,1,1,13379.6,1,1,2,30,1,1,100,0,0,8,81,1,10,48000,1,11
2022,202201,1163455,2022000978274,13379.6,2022011634551,250042,1,2,14508.0,1,1,1,32,1,1,100,0,0,8,81,1,10,0,1,11
2022,202201,1163777,2022000986230,20472.4,2022011637771,240142,1,1,20311.2,2,0,1,40,1,6,643,0,0,6,61,1,10,26000,1,11
2022,202201,1163777,2022000986230,20472.4,2022011637771,240142,1,2,24663.6,2,0,2,42,1,6,643,0,0,0,2,1,10,20000,1,11
2022,202201,1163938,2022000990598,4513.6,2022011639381,401242,1,1,4513.6,1,0,2,57,3,1,100,0,0,6,64,1,10,38900,1,11
2022,202201,1163938,2022000990598,4513.6,2022011639381,401242,1,2,5480.8,1,0,1,37,1,1,100,0,0,6,63,1,10,26500,1,11
2022,202201,1164099,2022000994842,13540.8,2022011640991,280142,1,1,13540.8,2,0,1,46,1,1,100,0,0,10,101,1,10,164000,1,11
2022,202201,1164099,2022000994842,13540.8,2022011640991,280142,1,2,13702.0,2,0,2,45,1,1,100,0,0,10,101,1,10,180000,1,11
2022,202201,1164261,2022000999175,5480.8,2022011642611,180442,1,1,5480.8,1,0,2,46,6,8,801,0,0,8,81,1,10,31000,1,11
2022,202201,1164261,2022000999175,5480.8,2022011642611,180442,1,3,11122.8,0,0,2,35,6,1,100,0,0,6,63,1,10,10000,1,11
2022,202201,1164422,2022001003558,13218.4,2022011644221,201342,1,1,13218.4,2,0,1,44,1,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,1164422,2022001003558,13218.4,2022011644221,201342,1,2,16281.2,2,0,2,46,1,1,100,0,0,11,114,1,10,200000,1,11
2022,202201,1164583,2022001007779,4191.2,2022011645831,360342,1,1,4030.0,3,0,1,42,1,1,100,0,0,11,114,1,10,76000,1,11
2022,202201,1164583,2022001007779,4191.2,2022011645831,360342,1,2,3707.6,3,0,2,42,1,1,100,0,0,10,101,1,10,42000,1,11
2022,202201,1164744,2022001012236,3385.2,2022011647441,380042,1,1,3385.2,0,0,1,44,6,1,100,0,0,6,63,1,10,47000,1,11
2022,202201,1164905,2022001017443,6931.6,2022011649051,270342,1,2,7576.4,2,0,2,64,1,1,100,0,0,8,81,1,10,55000,1,11
2022,202201,1164905,2022001017443,6931.6,2022011649051,270342,1,3,7737.6,0,0,1,22,6,1,100,0,0,6,63,1,10,33800,1,11
2022,202201,1165067,2022001022455,10961.6,2022011650671,390042,1,1,10800.4,2,0,2,39,1,1,100,0,0,10,101,1,10,54000,1,11
2022,202201,1165067,2022001022455,10961.6,2022011650671,390042,1,2,9994.4,2,0,1,44,1,1,100,0,0,10,101,1,10,43000,1,11
2022,202201,1165228,2022001026989,20150.0,2022011652281,40042,1,3,10800.4,1,0,2,36,6,8,801,0,0,10,101,1,10,0,1,11
2022,202201,1165389,2022001031436,25792.0,2022011653891,180342,1,1,25953.2,0,0,1,31,1,1,100,0,0,10,101,1,10,92000,1,13
2022,202201,1165389,2022001031436,25792.0,2022011653891,180342,1,2,24663.6,0,0,2,26,1,1,100,0,0,8,81,1,10,70000,1,11
2022,202201,1165711,2022001039632,14346.8,2022011657111,322142,1,1,14346.8,0,0,2,58,1,6,610,0,0,6,63,1,10,22800,1,11
2022,202201,1165711,2022001039632,14346.8,2022011657111,322142,1,2,11445.2,0,0,1,64,1,6,610,0,0,6,63,1,10,14400,1,11
2022,202201,1165873,2022001043942,4674.8,2022011658731,240242,1,1,4674.8,2,0,2,40,3,1,100,0,0,10,101,1,10,115000,1,11
2022,202201,1166034,2022001048301,22890.4,2022011660341,311442,1,1,22729.2,2,0,2,44,5,6,600,0,0,6,63,1,10,18000,1,11
2022,202201,1166034,2022001048301,22890.4,2022011660341,311442,1,2,19988.8,0,0,1,23,6,6,600,0,0,6,65,1,10,30000,1,11
2022,202201,1166034,2022001048301,22890.4,2022011660341,311442,1,4,17248.4,0,0,1,37,2,6,600,0,0,6,63,1,10,30000,1,11
2022,202201,1166195,2022001052929,7092.8,2022011661951,270342,1,1,7092.8,0,0,2,62,1,1,100,0,0,6,65,1,10,4800,1,11
2022,202201,1166195,2022001052929,7092.8,2022011661951,270342,1,2,6770.4,0,0,1,61,1,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,1166517,2022001061543,5158.4,2022011665171,130042,1,3,3868.8,0,0,2,62,6,1,100,0,0,7,71,1,10,14400,1,11
2022,202201,1166679,2022001065685,10316.8,2022011666791,390042,1,1,10478.0,0,0,2,33,1,1,100,0,0,7,71,1,10,17000,1,11
2022,202201,1166679,2022001065685,10316.8,2022011666791,390042,1,2,10639.2,0,0,2,33,1,1,100,0,0,6,63,1,10,11800,2,20
2022,202201,1166840,2022001070377,32884.8,2022011668401,350242,1,1,32884.8,0,0,1,28,6,1,100,0,0,8,81,1,10,75000,1,11
2022,202201,1166840,2022001070377,32884.8,2022011668401,350242,1,2,29016.0,0,0,2,28,6,1,100,0,0,8,81,1,10,62000,1,11
2022,202201,1167162,2022001078640,4674.8,2022011671621,100042,1,1,4674.8,3,1,1,41,1,1,100,0,0,6,64,1,10,100000,1,11
2022,202201,1167323,2022001083398,6286.8,2022011673231,341542,1,1,6286.8,0,0,1,57,4,1,100,0,0,10,101,1,10,46000,1,11
2022,202201,1167485,2022001088006,16926.0,2022011674851,370242,1,1,16926.0,0,0,1,26,6,1,100,1,100,11,114,1,10,72000,1,11
2022,202201,1167646,2022001092454,56903.6,2022011676461,322742,1,1,57064.8,1,0,2,30,6,2,200,0,0,7,71,1,10,44000,1,11
2022,202201,1167807,2022001096745,9672.0,2022011678071,331242,1,2,12412.4,0,0,2,57,1,2,200,0,0,3,30,1,10,54000,1,11
2022,202201,1167968,2022001101160,47554.0,2022011679681,180442,1,1,47554.0,0,0,2,40,6,2,200,0,0,11,114,1,10,85000,1,11
2022,202201,1168129,2022001105442,36592.4,2022011681291,201342,1,2,39655.2,0,0,2,53,6,1,100,0,0,5,50,1,10,27000,1,11
2022,202201,1168291,2022001109876,8060.0,2022011682911,323042,1,1,8060.0,0,0,1,63,1,1,100,0,0,11,115,1,10,300000,1,11
2022,202201,1168613,2022001118868,47876.4,2022011686131,322842,1,1,47876.4,0,0,2,56,6,2,200,0,0,11,116,1,10,176000,1,11
2022,202201,1169419,2022001140221,16603.6,2022011694191,360242,1,1,16442.4,3,0,1,42,1,1,100,0,0,10,101,1,10,65000,1,11
2022,202201,1169419,2022001140221,16603.6,2022011694191,360242,1,2,16442.4,3,0,2,40,1,1,100,0,0,10,101,1,10,53000,1,11
2022,202201,1169741,2022001149062,22245.6,2022011697411,270242,1,1,22245.6,3,2,1,40,1,7,700,4,460,6,65,1,10,60000,1,11
2022,202201,1169741,2022001149062,22245.6,2022011697411,270242,1,2,19021.6,3,2,2,31,1,7,700,4,460,6,61,1,10,30000,1,11
2022,202201,1169903,2022001153124,11606.4,2022011699031,180242,1,1,11606.4,3,2,1,37,1,1,100,0,0,6,64,1,10,40000,1,11
2022,202201,1169903,2022001153124,11606.4,2022011699031,180242,1,2,12412.4,3,2,2,36,1,1,100,0,0,10,101,1,10,40000,1,11
2022,202201,1170225,2022001162399,7092.8,2022011702251,201142,1,2,7415.2,2,0,1,44,1,1,100,0,0,8,81,1,10,171000,1,11
2022,202201,1170709,2022001176175,17570.8,2022011707091,140042,1,1,17570.8,0,0,1,42,1,1,100,0,0,8,81,1,10,73000,1,11
2022,202201,1170709,2022001176175,17570.8,2022011707091,140042,1,2,15958.8,0,0,2,39,1,1,100,0,0,6,65,1,10,107000,1,11
2022,202201,1171031,2022001184713,13218.4,2022011710311,130042,1,1,13057.2,0,0,1,56,1,1,100,0,0,11,114,1,10,80000,1,11
2022,202201,1171353,2022001192859,16926.0,2022011713531,230242,1,1,16764.8,0,0,2,26,6,1,100,0,0,11,115,1,10,70000,1,11
2022,202201,1171515,2022001196727,3546.4,2022011715151,260042,1,1,3385.2,0,0,1,54,6,1,100,0,0,8,81,1,10,0,1,11
2022,202201,1171676,2022001201229,28371.2,2022011716761,220042,1,1,28371.2,3,1,1,39,1,1,100,0,0,10,101,1,10,44000,1,11
2022,202201,1171676,2022001201229,28371.2,2022011716761,220042,1,2,28371.2,3,1,2,38,1,1,100,0,0,6,63,1,10,57000,1,11
2022,202201,1171998,2022001209478,24986.0,2022011719981,322842,1,1,25147.2,0,0,1,35,6,1,100,0,0,10,101,1,10,40000,1,11
2022,202201,1172159,2022001212986,25147.2,2022011721591,290142,1,1,24986.0,0,0,1,65,6,1,100,0,0,11,114,1,10,90000,1,11
2022,202201,1172482,2022001222018,59966.4,2022011724821,321642,1,1,59966.4,0,0,1,26,6,2,200,0,0,11,114,1,10,48000,1,11
2022,202201,1172965,2022001234984,55130.4,2022011729651,360142,1,1,55291.6,1,0,2,33,1,1,100,4,460,10,101,1,10,25000,1,11
2022,202201,1172965,2022001234984,55130.4,2022011729651,360142,1,2,33368.4,1,0,1,39,1,1,100,4,460,11,115,1,10,35000,1,11
2022,202201,1173449,2022001247056,4191.2,2022011734491,240242,1,1,4191.2,1,0,2,47,1,8,826,0,0,11,114,1,10,65000,1,11
2022,202201,1173449,2022001247056,4191.2,2022011734491,240242,1,2,4997.2,1,0,1,47,1,8,826,0,0,7,71,1,10,35000,1,11
2022,202201,1173771,2022001255641,10800.4,2022011737711,80242,1,1,10800.4,1,0,1,63,1,1,100,0,0,10,101,1,10,12000,1,11
2022,202201,1173933,2022001259420,12573.6,2022011739331,180542,1,1,12412.4,0,0,1,50,6,1,100,0,0,10,101,1,10,0,1,11
2022,202201,1174094,2022001263870,1773.2,2022011740941,20042,1,2,2579.2,2,0,1,60,1,1,100,0,0,6,63,1,10,45000,1,11
2022,202201,1174094,2022001263870,1773.2,2022011740941,20042,1,3,4030.0,1,1,2,33,4,1,100,0,0,6,63,1,10,17000,1,11
2022,202201,1174094,2022001263870,1773.2,2022011740941,20042,1,4,2418.0,0,0,1,22,6,1,100,0,0,6,63,1,10,41200,1,11
2022,202201,1174255,2022001267746,10800.4,2022011742551,160042,1,1,10800.4,0,0,1,36,6,1,100,0,0,10,101,1,10,100000,1,11
2022,202201,1174416,2022001272089,30628.0,2022011744161,341242,1,1,30628.0,0,0,1,57,6,1,100,0,0,11,114,1,10,48000,1,11
2022,202201,1174577,2022001276133,23374.0,2022011745771,360342,1,2,21923.2,1,0,1,55,1,1,100,0,0,6,63,1,10,10000,1,11
2022,202201,1174739,2022001280763,3546.4,2022011747391,70242,1,2,4191.2,0,0,1,58,6,1,100,0,0,6,63,1,10,40000,1,11
2022,202201,1175061,2022001289087,13218.4,2022011750611,80242,1,1,13057.2,2,1,1,39,6,1,100,0,0,6,63,1,10,33000,1,11
2022,202201,1175383,2022001296983,18538.0,2022011753831,350342,1,1,18699.2,2,0,2,39,1,1,100,0,0,8,81,1,10,42000,1,11
2022,202201,1175383,2022001296983,18538.0,2022011753831,350342,1,2,21923.2,2,0,1,38,1,1,100,0,0,6,63,1,10,115000,1,11
2022,202201,1175706,2022001306191,25630.8,2022011757061,360142,1,1,25630.8,1,0,2,59,4,1,100,0,0,6,63,1,10,41000,1,11
2022,202201,1175706,2022001306191,25630.8,2022011757061,360142,1,2,19988.8,0,0,1,28,6,1,100,0,0,6,63,1,10,30000,1,11
2022,202201,1175867,2022001310647,14991.6,2022011758671,311342,1,2,17732.0,0,0,2,42,4,1,100,0,0,11,114,1,10,33000,1,11
2022,202201,1176189,2022001319876,21278.4,2022011761891,110042,1,1,21117.2,0,0,1,24,1,1,100,0,0,11,114,1,10,41400,1,11
2022,202201,1176189,2022001319876,21278.4,2022011761891,110042,1,2,19021.6,0,0,2,24,1,1,100,0,0,10,101,1,10,39500,1,11
2022,202201,1176673,2022001331857,4513.6,2022011766731,370142,1,1,4513.6,0,0,1,56,1,1,100,0,0,6,65,1,10,38000,2,20
2022,202201,1176673,2022001331857,4513.6,2022011766731,370142,1,2,4352.4,0,0,2,48,1,1,100,0,0,10,101,1,10,115000,2,20
2022,202201,1176995,2022001339373,14346.8,2022011769951,341242,1,1,14346.8,2,0,2,59,4,1,100,0,0,10,101,1,10,0,1,11
2022,202201,1176995,2022001339373,14346.8,2022011769951,341242,1,2,17409.6,0,0,1,23,6,1,100,0,0,6,65,1,10,17000,1,11
2022,202201,1176995,2022001339373,14346.8,2022011769951,341242,1,3,22084.4,0,0,2,20,6,1,100,0,0,6,63,1,10,2100,1,11
2022,202201,1177157,2022001343297,5964.4,2022011771571,301242,1,1,5964.4,2,0,2,39,1,1,100,0,0,10,101,1,10,280000,1,11
2022,202201,1177157,2022001343297,5964.4,2022011771571,301242,1,2,6931.6,2,0,1,40,1,1,100,0,0,11,114,1,10,300000,1,11
2022,202201,1177479,2022001352470,14508.0,2022011774791,70142,1,1,14346.8,1,0,1,50,1,1,100,0,0,7,71,1,10,30000,1,11
2022,202201,1177479,2022001352470,14508.0,2022011774791,70142,1,2,16442.4,1,0,2,43,1,1,100,0,0,10,101,1,10,65000,1,11
2022,202201,1178124,2022001370243,10800.4,2022011781241,322442,1,1,10800.4,0,0,2,65,3,1,100,0,0,5,50,1,10,31000,1,11
2022,202201,1178285,2022001374562,5803.2,2022011782851,230142,1,1,5803.2,4,3,1,27,1,1,100,0,0,2,26,1,10,240000,1,11
2022,202201,1178446,2022001378857,11122.8,2022011784461,151142,1,1,11284.0,4,3,1,30,2,1,100,0,0,2,26,1,10,55000,1,11
2022,202201,1178446,2022001378857,11122.8,2022011784461,151142,1,6,10961.6,1,0,2,31,6,1,100,0,0,8,81,1,10,70000,1,11
2022,202201,1178769,2022001387368,8866.0,2022011787691,30042,1,1,8866.0,0,0,1,53,4,1,100,0,0,6,65,1,10,58000,2,20
2022,202201,1178930,2022001391939,4513.6,2022011789301,190042,1,1,4513.6,1,0,2,42,6,1,100,0,0,10,101,1,10,88000,1,11
2022,202201,1179091,2022001396583,17087.2,2022011790911,270342,1,1,17087.2,2,0,1,44,1,1,100,0,0,8,81,1,10,80000,1,13
2022,202201,1179091,2022001396583,17087.2,2022011790911,270342,1,2,12090.0,2,0,2,34,1,1,100,0,0,10,101,1,10,27000,1,11
2022,202201,1179252,2022001401089,21439.6,2022011792521,322142,1,1,21439.6,0,0,1,27,6,1,100,0,0,10,101,1,10,72000,1,11
2022,202201,1179252,2022001401089,21439.6,2022011792521,322142,1,2,15314.0,0,0,2,27,6,1,100,0,0,10,101,1,10,60000,1,11
2022,202201,1179413,2022001405138,41428.4,2022011794131,311242,1,1,41428.4,0,0,1,25,6,8,802,4,412,8,81,1,10,50000,1,11
2022,202201,1179413,2022001405138,41428.4,2022011794131,311242,1,2,67542.8,0,0,2,23,6,1,100,0,0,7,71,1,12,41000,1,11
2022,202201,1179575,2022001408870,4997.2,2022011795751,130042,1,1,4836.0,2,0,1,45,1,1,100,0,0,8,81,1,10,545000,2,20
2022,202201,1179575,2022001408870,4997.2,2022011795751,130042,1,2,1612.0,2,0,2,43,1,8,802,0,0,7,71,1,10,5000,1,11
2022,202201,1179575,2022001408870,4997.2,2022011795751,130042,1,3,5319.6,0,0,1,23,6,1,100,0,0,10,101,1,10,28000,1,13
2022,202201,1179736,2022001413435,20633.6,2022011797361,350342,1,1,20472.4,0,0,2,61,1,1,100,0,0,6,65,1,10,118000,1,11
2022,202201,1179897,2022001417584,22890.4,2022011798971,280142,1,1,22729.2,0,0,1,38,1,1,100,0,0,8,81,1,10,33000,1,11
2022,202201,1179897,2022001417584,22890.4,2022011798971,280142,1,2,64318.8,0,0,1,31,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,1180219,2022001426931,28048.8,2022011802191,11142,1,1,28048.8,0,0,2,30,4,1,100,0,0,6,65,1,10,32800,1,11
2022,202201,1180219,2022001426931,28048.8,2022011802191,11142,1,2,21923.2,0,0,1,41,6,1,100,0,0,6,63,1,10,10000,2,20
2022,202201,1180542,2022001435224,5319.6,2022011805421,270342,1,1,5319.6,0,0,2,50,6,1,100,0,0,8,81,1,10,38500,1,11
2022,202201,1180703,2022001439749,9672.0,2022011807031,390042,1,1,9672.0,1,0,1,41,4,1,100,0,0,6,63,1,10,157000,1,11
2022,202201,1180864,2022001444317,34013.2,2022011808641,311442,1,1,34013.2,0,0,2,40,4,1,100,0,0,11,114,1,10,545000,1,11
2022,202201,1181187,2022010055255,1934.4,2022011811871,10544,4,1,1934.4,0,0,2,22,6,1,100,0,0,10,101,1,10,9000,1,11
2022,202201,1181993,2022000101787,10478.0,2022011819931,40044,1,2,9833.2,2,0,1,62,1,1,100,0,0,10,101,1,10,86000,1,11
2022,202201,1181993,2022000101787,10478.0,2022011819931,40044,1,3,9510.8,0,0,2,30,6,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,1181993,2022000101787,10478.0,2022011819931,40044,1,4,11928.8,0,0,2,27,6,1,100,0,0,10,101,1,10,62000,1,11
2022,202201,1182315,2022000206824,4836.0,2022011823151,10544,1,1,4836.0,0,0,1,44,6,1,100,0,0,10,101,1,10,185000,1,11
2022,202201,1182637,2022000311684,15958.8,2022011826371,20044,1,1,15958.8,0,0,2,54,1,1,100,0,0,8,81,1,10,0,1,11
2022,202201,1182637,2022000311684,15958.8,2022011826371,20044,1,2,13863.2,0,0,1,55,1,1,100,0,0,6,63,1,10,0,1,11
